mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07821917533874512,0.0016392292164683594,0.0008000850677490235,0.0002434025257761588,1,{'Boost__n_estimators': 1},0.7162495945709938,0.5000000000000001,0.7360020635160298,0.7074840203331824,0.7209723690170616,0.676113626512156,0.08857263988868308,13,0.7794783806105369,0.5,0.7354904716468234,0.7410270692029649,0.7441880414193117,0.7000367925759274,0.10120492399639337
0.17314767837524414,0.014235531676792004,0.0014055252075195312,0.0010698946368038718,2,{'Boost__n_estimators': 2},0.7162495945709938,0.7300438678714709,0.7360020635160298,0.7074840203331824,0.7209723690170616,0.7221492430115226,0.010052218107610984,12,0.7794783806105369,0.7858453321949815,0.7354904716468234,0.7410270692029649,0.7441880414193117,0.7572058590149238,0.02106684364368391
0.44107537269592284,0.01761892371214689,0.0010973453521728516,0.00019042559823358922,5,{'Boost__n_estimators': 5},0.7410867992315562,0.7172834414407658,0.7605566460315063,0.729352257285218,0.7286350596406462,0.735380888718274,0.014665439830516313,11,0.8529888582186337,0.839050203357458,0.8223937059441944,0.8464828994144955,0.8247618890941366,0.8371355112057837,0.011939812983479696
0.9204415321350098,0.035950450599599455,0.0016041278839111328,0.00020060564747933113,10,{'Boost__n_estimators': 10},0.7530126493849955,0.7222888780573158,0.7766243897528813,0.7531078564598117,0.7450488197694901,0.7500101781425338,0.017434616127816133,10,0.8985612719467655,0.8736001764026876,0.8941810692625025,0.9015656800673088,0.9065331459468267,0.8948882687252183,0.011378619830330592
1.358415174484253,0.2101572512956324,0.0021104812622070312,0.0007370436184530954,20,{'Boost__n_estimators': 20},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.372559404373169,0.22040054293008057,0.0020049095153808595,0.000316356008953814,30,{'Boost__n_estimators': 30},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3470158100128173,0.21847602455084114,0.0021041393280029296,0.00038416152972455025,40,{'Boost__n_estimators': 40},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3628371715545655,0.20652460416873833,0.0023006916046142576,0.0005950573802167511,50,{'Boost__n_estimators': 50},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3888433456420899,0.18169567377968707,0.0023014068603515623,0.0005056905476457113,60,{'Boost__n_estimators': 60},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3774834156036377,0.20385313569676403,0.001905202865600586,0.000491342550016232,70,{'Boost__n_estimators': 70},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3553243160247803,0.21670744067107708,0.0019103527069091798,0.00038445081562863467,80,{'Boost__n_estimators': 80},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3571282863616942,0.20152038281213125,0.0020076751708984373,0.0005536050944292106,90,{'Boost__n_estimators': 90},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
1.3713801383972168,0.21044118273161877,0.002107048034667969,0.0004922863357244173,100,{'Boost__n_estimators': 100},0.7604475936229137,0.7357116968492621,0.77266092908551,0.7590404650460515,0.7328124213599073,0.752134680416917,0.015367150901152,1,0.914002122842222,0.9036937843947966,0.8977259017975631,0.9448016695573699,0.9329074833960825,0.9186261923976069,0.017721692087981467
